total_symbols=6144
rtl_coverage=6144
rtl_bit_errors_vs_original=4570
rtl_ber_vs_original=0.74381510
fixed_reference_bit_errors_vs_original=6141
fixed_reference_ber_vs_original=0.99951172
hard_errors_vs_reference=1571
sign_mismatch_vs_reference=1571
mean_abs_llr_delta=40.471354
floating_coverage=6144
floating_reference_bit_errors_vs_original=6139
floating_reference_ber_vs_original=0.99918620
hard_errors_vs_floating=1573
sign_mismatch_vs_floating=1573
mean_abs_llr_delta_vs_floating=52215.269648

RTL vs Fixed-Point Reference (Original Domain)
idx bit_orig ref_hard rtl_hard ref_llr rtl_llr sign_match rtl_match_orig ref_match_orig
2101 1 0 0 63.00000000 27 OK ERR ERR
2102 1 0 0 63.00000000 17 OK ERR ERR
2103 1 0 0 63.00000000 7 OK ERR ERR
2104 1 0 1 63.00000000 -30 ERR OK ERR
2105 0 1 1 -64.00000000 -7 OK ERR ERR
2106 0 1 1 -64.00000000 -30 OK ERR ERR
2107 1 0 1 63.00000000 -26 ERR OK ERR
2108 0 1 0 -64.00000000 24 ERR OK ERR
2109 1 0 0 63.00000000 22 OK ERR ERR
2110 0 1 0 -64.00000000 25 ERR OK ERR
2111 1 0 1 63.00000000 -21 ERR OK ERR
2112 0 1 1 -64.00000000 -55 OK ERR ERR
2113 0 1 1 -64.00000000 -27 OK ERR ERR
2114 0 1 1 -64.00000000 -31 OK ERR ERR
2115 1 0 0 63.00000000 26 OK ERR ERR
2116 1 0 0 63.00000000 52 OK ERR ERR
2117 0 1 0 -64.00000000 7 ERR OK ERR
2118 0 1 1 -64.00000000 -41 OK ERR ERR
2119 1 0 0 63.00000000 33 OK ERR ERR
2120 1 0 1 63.00000000 -7 ERR OK ERR
2121 0 1 1 -64.00000000 -42 OK ERR ERR
2122 0 1 0 -64.00000000 10 ERR OK ERR
2123 0 1 0 -64.00000000 11 ERR OK ERR
2124 1 0 0 63.00000000 31 OK ERR ERR
2125 1 0 1 63.00000000 -31 ERR OK ERR
2126 0 1 1 -64.00000000 -29 OK ERR ERR
2127 0 1 1 -64.00000000 -44 OK ERR ERR
2128 0 1 0 -64.00000000 7 ERR OK ERR
2129 0 1 0 -64.00000000 5 ERR OK ERR
2130 1 0 0 63.00000000 36 OK ERR ERR
2131 0 1 0 -64.00000000 7 ERR OK ERR
2132 1 0 0 63.00000000 32 OK ERR ERR
2133 1 0 0 63.00000000 36 OK ERR ERR
2134 0 1 1 -64.00000000 -8 OK ERR ERR
2135 1 0 0 63.00000000 29 OK ERR ERR
2136 0 1 1 -64.00000000 -58 OK ERR ERR
2137 0 1 1 -64.00000000 -43 OK ERR ERR
2138 1 0 0 63.00000000 31 OK ERR ERR
2139 1 0 1 63.00000000 -64 ERR OK ERR
2140 1 0 1 63.00000000 -64 ERR OK ERR
2141 1 0 0 63.00000000 7 OK ERR ERR
2142 1 0 1 63.00000000 -64 ERR OK ERR
2143 0 1 1 -64.00000000 -64 OK ERR ERR
2144 1 0 0 63.00000000 9 OK ERR ERR
2145 1 0 0 63.00000000 62 OK ERR ERR
2146 0 1 1 -64.00000000 -60 OK ERR ERR
2147 1 0 0 63.00000000 39 OK ERR ERR
2148 1 0 1 63.00000000 -64 ERR OK ERR
2149 1 0 0 63.00000000 63 OK ERR ERR
2150 1 0 1 63.00000000 -64 ERR OK ERR
2151 1 0 0 63.00000000 41 OK ERR ERR
2152 1 0 1 63.00000000 -64 ERR OK ERR
2153 0 1 0 -64.00000000 2 ERR OK ERR
2154 1 0 0 63.00000000 32 OK ERR ERR
2155 0 1 1 -64.00000000 -64 OK ERR ERR
2156 1 0 1 63.00000000 -64 ERR OK ERR
2157 1 0 0 63.00000000 63 OK ERR ERR
2158 1 0 0 63.00000000 4 OK ERR ERR
2159 1 0 1 63.00000000 -19 ERR OK ERR
2160 0 1 1 -64.00000000 -40 OK ERR ERR
2161 1 0 0 63.00000000 53 OK ERR ERR
2162 1 0 0 63.00000000 45 OK ERR ERR
2163 1 0 1 63.00000000 -40 ERR OK ERR
2164 0 1 1 -64.00000000 -51 OK ERR ERR
2165 1 0 0 63.00000000 48 OK ERR ERR
2166 0 1 0 -64.00000000 9 ERR OK ERR
2167 0 1 1 -64.00000000 -39 OK ERR ERR
2168 0 1 1 -64.00000000 -53 OK ERR ERR
2169 1 0 0 63.00000000 62 OK ERR ERR
2170 1 0 0 63.00000000 63 OK ERR ERR
2171 1 0 1 63.00000000 -14 ERR OK ERR
2172 1 0 0 63.00000000 50 OK ERR ERR
2173 0 1 0 -64.00000000 38 ERR OK ERR
2174 1 0 0 63.00000000 46 OK ERR ERR
2175 1 0 0 63.00000000 14 OK ERR ERR
2176 1 0 0 63.00000000 14 OK ERR ERR
2177 1 0 1 63.00000000 -29 ERR OK ERR
2178 0 1 1 -64.00000000 -56 OK ERR ERR
2179 1 0 0 63.00000000 41 OK ERR ERR
2180 1 0 0 63.00000000 32 OK ERR ERR
2181 1 0 0 63.00000000 33 OK ERR ERR
2182 0 1 1 -64.00000000 -37 OK ERR ERR
2183 0 1 1 -64.00000000 -36 OK ERR ERR
2184 1 0 1 63.00000000 -11 ERR OK ERR
2185 1 0 0 63.00000000 33 OK ERR ERR
2186 0 1 1 -64.00000000 -40 OK ERR ERR
2187 0 1 1 -64.00000000 -56 OK ERR ERR
2188 1 0 1 63.00000000 -36 ERR OK ERR
2189 1 0 1 63.00000000 -35 ERR OK ERR
2190 0 1 0 -64.00000000 63 ERR OK ERR
2191 0 1 1 -64.00000000 -28 OK ERR ERR
2192 1 0 0 63.00000000 9 OK ERR ERR
2193 1 0 0 63.00000000 27 OK ERR ERR
2194 0 1 1 -64.00000000 -38 OK ERR ERR
2195 1 0 0 63.00000000 31 OK ERR ERR
2196 1 0 0 63.00000000 38 OK ERR ERR
2197 1 0 1 63.00000000 -21 ERR OK ERR
2198 1 0 0 63.00000000 21 OK ERR ERR
2199 1 0 0 63.00000000 21 OK ERR ERR
2200 1 0 0 63.00000000 3 OK ERR ERR
2201 1 0 0 63.00000000 33 OK ERR ERR
2202 1 0 1 63.00000000 -21 ERR OK ERR
2203 0 1 1 -64.00000000 -31 OK ERR ERR
2204 0 1 0 -64.00000000 35 ERR OK ERR
2205 1 0 1 63.00000000 -25 ERR OK ERR
2206 0 1 0 -64.00000000 26 ERR OK ERR
2207 0 1 0 -64.00000000 36 ERR OK ERR
2208 0 1 0 -64.00000000 29 ERR OK ERR
2209 1 0 0 63.00000000 51 OK ERR ERR
2210 0 1 1 -64.00000000 -40 OK ERR ERR
2211 1 0 0 63.00000000 28 OK ERR ERR
2212 0 1 1 -64.00000000 -52 OK ERR ERR
2213 0 1 1 -64.00000000 -45 OK ERR ERR
2214 1 0 0 63.00000000 63 OK ERR ERR
2215 1 0 0 63.00000000 63 OK ERR ERR
2216 0 1 1 -64.00000000 -64 OK ERR ERR
2217 1 0 0 63.00000000 34 OK ERR ERR
2218 0 1 1 -64.00000000 -55 OK ERR ERR
2219 1 0 0 63.00000000 63 OK ERR ERR
2220 0 1 1 -64.00000000 -64 OK ERR ERR
2221 0 1 1 -64.00000000 -64 OK ERR ERR
2222 1 0 0 63.00000000 45 OK ERR ERR
2223 1 0 0 63.00000000 5 OK ERR ERR
2224 1 0 0 63.00000000 5 OK ERR ERR
2225 0 1 1 -64.00000000 -45 OK ERR ERR
2226 1 0 0 63.00000000 5 OK ERR ERR
2227 0 1 1 -64.00000000 -47 OK ERR ERR
2228 0 1 1 -64.00000000 -47 OK ERR ERR
2229 0 1 1 -64.00000000 -57 OK ERR ERR
2230 0 1 1 -64.00000000 -43 OK ERR ERR
2231 0 1 1 -64.00000000 -64 OK ERR ERR
2232 0 1 1 -64.00000000 -64 OK ERR ERR
2233 1 0 0 63.00000000 63 OK ERR ERR
2234 1 0 0 63.00000000 63 OK ERR ERR
2235 0 1 1 -64.00000000 -1 OK ERR ERR
2236 0 1 0 -64.00000000 39 ERR OK ERR
2237 0 1 1 -64.00000000 -20 OK ERR ERR
2238 0 1 1 -64.00000000 -30 OK ERR ERR
2239 1 0 0 63.00000000 42 OK ERR ERR
2240 1 0 0 63.00000000 45 OK ERR ERR
2241 1 0 0 63.00000000 45 OK ERR ERR
2242 0 1 0 -64.00000000 63 ERR OK ERR
2243 0 1 0 -64.00000000 25 ERR OK ERR
2244 1 0 0 63.00000000 0 OK ERR ERR
2245 1 0 0 63.00000000 0 OK ERR ERR
2246 0 1 1 -64.00000000 -40 OK ERR ERR
2247 1 0 0 63.00000000 30 OK ERR ERR
2248 0 1 1 -64.00000000 -6 OK ERR ERR
2249 0 1 1 -64.00000000 -22 OK ERR ERR
2250 0 1 1 -64.00000000 -47 OK ERR ERR
2251 0 1 1 -64.00000000 -21 OK ERR ERR
2252 1 0 0 63.00000000 35 OK ERR ERR
2253 1 0 0 63.00000000 31 OK ERR ERR
2254 1 0 0 63.00000000 43 OK ERR ERR
2255 1 0 0 63.00000000 63 OK ERR ERR
2256 1 0 0 63.00000000 49 OK ERR ERR
2257 1 0 0 63.00000000 55 OK ERR ERR
2258 0 1 1 -64.00000000 -58 OK ERR ERR
2259 0 1 1 -64.00000000 -64 OK ERR ERR
2260 0 1 1 -64.00000000 -31 OK ERR ERR
2261 1 0 0 63.00000000 49 OK ERR ERR
2262 0 1 1 -64.00000000 -64 OK ERR ERR
2263 0 1 1 -64.00000000 -51 OK ERR ERR
2264 1 0 0 63.00000000 58 OK ERR ERR
2265 0 1 1 -64.00000000 -64 OK ERR ERR
2266 0 1 1 -64.00000000 -64 OK ERR ERR
2267 1 0 0 63.00000000 63 OK ERR ERR
2268 0 1 1 -64.00000000 -64 OK ERR ERR
2269 0 1 1 -64.00000000 -64 OK ERR ERR
2270 1 0 0 63.00000000 63 OK ERR ERR
2271 1 0 0 63.00000000 46 OK ERR ERR
2272 1 0 0 63.00000000 50 OK ERR ERR
2273 1 0 0 63.00000000 51 OK ERR ERR
2274 1 0 0 63.00000000 63 OK ERR ERR
2275 1 0 0 63.00000000 50 OK ERR ERR
2276 0 1 1 -64.00000000 -40 OK ERR ERR
2277 1 0 1 63.00000000 -20 ERR OK ERR
2278 1 0 1 63.00000000 -17 ERR OK ERR
2279 1 0 0 63.00000000 54 OK ERR ERR
2280 1 0 0 63.00000000 12 OK ERR ERR
2281 1 0 0 63.00000000 49 OK ERR ERR
2282 1 0 0 63.00000000 63 OK ERR ERR
2283 0 1 0 -64.00000000 46 ERR OK ERR
2284 1 0 1 63.00000000 -35 ERR OK ERR
2285 1 0 0 63.00000000 63 OK ERR ERR
2286 1 0 0 63.00000000 56 OK ERR ERR
2287 1 0 1 63.00000000 -42 ERR OK ERR
2288 0 1 0 -64.00000000 63 ERR OK ERR
2289 1 0 0 63.00000000 63 OK ERR ERR
2290 1 0 0 63.00000000 63 OK ERR ERR
2291 0 1 1 -64.00000000 -64 OK ERR ERR
2292 1 0 0 63.00000000 63 OK ERR ERR
2293 0 1 1 -64.00000000 -64 OK ERR ERR
2294 1 0 0 63.00000000 63 OK ERR ERR
2295 0 1 1 -64.00000000 -64 OK ERR ERR
2296 0 1 1 -64.00000000 -64 OK ERR ERR
2297 0 1 1 -64.00000000 -61 OK ERR ERR
2298 0 1 1 -61.00000000 -59 OK ERR ERR
2299 1 0 0 63.00000000 63 OK ERR ERR
2300 0 1 1 -45.00000000 -45 OK ERR ERR
2301 1 0 0 62.00000000 63 OK ERR ERR
2302 1 0 0 46.00000000 46 OK ERR ERR
2303 0 1 1 -46.00000000 -46 OK ERR ERR
2304 1 0 0 39.00000000 39 OK ERR ERR
2305 1 0 0 41.00000000 40 OK ERR ERR
2306 0 1 1 -44.00000000 -54 OK ERR ERR
2307 1 0 0 50.00000000 43 OK ERR ERR
2308 0 1 1 -45.00000000 -57 OK ERR ERR
2309 0 1 1 -64.00000000 -48 OK ERR ERR
2310 1 0 0 62.00000000 42 OK ERR ERR
2311 1 0 0 59.00000000 6 OK ERR ERR
2312 0 1 1 -64.00000000 -52 OK ERR ERR
2313 0 1 1 -64.00000000 -44 OK ERR ERR
2314 1 0 0 63.00000000 58 OK ERR ERR
2315 0 1 1 -64.00000000 -58 OK ERR ERR
2316 0 1 1 -64.00000000 -29 OK ERR ERR
2317 1 0 1 63.00000000 -14 ERR OK ERR
2318 1 0 0 63.00000000 6 OK ERR ERR
2319 1 0 1 63.00000000 -14 ERR OK ERR
2320 1 0 0 63.00000000 62 OK ERR ERR
2321 0 1 1 -64.00000000 -46 OK ERR ERR
2322 1 0 0 63.00000000 48 OK ERR ERR
2323 0 1 1 -64.00000000 -14 OK ERR ERR
2324 1 0 0 63.00000000 63 OK ERR ERR
2325 1 0 0 63.00000000 62 OK ERR ERR
2326 0 1 0 -64.00000000 28 ERR OK ERR
2327 1 0 0 63.00000000 10 OK ERR ERR
2328 0 1 1 -64.00000000 -33 OK ERR ERR
2329 1 0 1 63.00000000 -21 ERR OK ERR
2330 0 1 0 -64.00000000 19 ERR OK ERR
2331 1 0 0 63.00000000 36 OK ERR ERR
2332 0 1 1 -64.00000000 -5 OK ERR ERR
2333 1 0 0 63.00000000 41 OK ERR ERR
2334 1 0 1 63.00000000 -14 ERR OK ERR
2335 1 0 0 63.00000000 40 OK ERR ERR
2336 0 1 0 -64.00000000 9 ERR OK ERR
2337 1 0 0 63.00000000 35 OK ERR ERR
2338 1 0 1 63.00000000 -5 ERR OK ERR
2339 1 0 1 63.00000000 -5 ERR OK ERR
2340 1 0 0 63.00000000 45 OK ERR ERR
2341 0 1 1 -64.00000000 -5 OK ERR ERR
2342 0 1 0 -64.00000000 25 ERR OK ERR
2343 1 0 1 63.00000000 -19 ERR OK ERR
2344 0 1 0 -64.00000000 32 ERR OK ERR
2345 0 1 0 -64.00000000 14 ERR OK ERR
2346 1 0 1 63.00000000 -5 ERR OK ERR
2347 0 1 1 -64.00000000 -19 OK ERR ERR
2348 1 0 0 63.00000000 36 OK ERR ERR
2349 0 1 1 -64.00000000 -29 OK ERR ERR
2350 0 1 1 -64.00000000 -22 OK ERR ERR
2351 0 1 1 -64.00000000 -30 OK ERR ERR
2352 1 0 0 63.00000000 41 OK ERR ERR
2353 0 1 1 -64.00000000 -58 OK ERR ERR
2354 1 0 1 63.00000000 -46 ERR OK ERR
2355 1 0 0 63.00000000 9 OK ERR ERR
2356 0 1 0 -64.00000000 48 ERR OK ERR
2357 1 0 0 63.00000000 52 OK ERR ERR
2358 0 1 0 -64.00000000 45 ERR OK ERR
2359 0 1 0 -64.00000000 63 ERR OK ERR
2360 0 1 0 -64.00000000 62 ERR OK ERR
2361 1 0 1 63.00000000 -49 ERR OK ERR
2362 0 1 1 -64.00000000 -62 OK ERR ERR
2363 1 0 0 63.00000000 62 OK ERR ERR
2364 1 0 0 63.00000000 63 OK ERR ERR
2365 1 0 0 63.00000000 63 OK ERR ERR
2366 0 1 1 -64.00000000 -28 OK ERR ERR
2367 0 1 1 -64.00000000 -20 OK ERR ERR
2368 0 1 1 -64.00000000 -13 OK ERR ERR
2369 0 1 1 -64.00000000 -26 OK ERR ERR
2370 0 1 1 -64.00000000 -34 OK ERR ERR
2371 0 1 1 -64.00000000 -47 OK ERR ERR
2372 1 0 0 63.00000000 63 OK ERR ERR
2373 0 1 0 -64.00000000 50 ERR OK ERR
2374 1 0 0 63.00000000 32 OK ERR ERR
2375 1 0 0 63.00000000 25 OK ERR ERR
2376 0 1 1 -64.00000000 -57 OK ERR ERR
2377 1 0 1 63.00000000 -4 ERR OK ERR
2378 0 1 0 -64.00000000 50 ERR OK ERR
2379 0 1 1 -64.00000000 -49 OK ERR ERR
2380 0 1 1 -64.00000000 -32 OK ERR ERR
2381 0 1 1 -64.00000000 -41 OK ERR ERR
2382 1 0 0 63.00000000 4 OK ERR ERR
2383 0 1 1 -64.00000000 -36 OK ERR ERR
2384 1 0 0 63.00000000 7 OK ERR ERR
2385 0 1 1 -64.00000000 -25 OK ERR ERR
2386 0 1 1 -64.00000000 -4 OK ERR ERR
2387 0 1 1 -64.00000000 -39 OK ERR ERR
2388 0 1 1 -64.00000000 -36 OK ERR ERR
2389 0 1 1 -64.00000000 -21 OK ERR ERR
2390 0 1 1 -64.00000000 -4 OK ERR ERR
2391 0 1 1 -64.00000000 -34 OK ERR ERR
2392 1 0 0 63.00000000 47 OK ERR ERR
2393 0 1 1 -64.00000000 -52 OK ERR ERR
2394 1 0 0 63.00000000 46 OK ERR ERR
2395 1 0 0 63.00000000 40 OK ERR ERR
2396 1 0 0 63.00000000 27 OK ERR ERR
2397 0 1 1 -64.00000000 -55 OK ERR ERR
2398 0 1 0 -64.00000000 22 ERR OK ERR
2399 1 0 0 63.00000000 21 OK ERR ERR
2400 0 1 0 -64.00000000 4 ERR OK ERR
2401 0 1 0 -64.00000000 4 ERR OK ERR
2402 0 1 0 -64.00000000 40 ERR OK ERR
2403 1 0 0 63.00000000 42 OK ERR ERR
2404 1 0 0 63.00000000 58 OK ERR ERR
2405 0 1 1 -64.00000000 -54 OK ERR ERR
2406 0 1 0 -64.00000000 63 ERR OK ERR
2407 1 0 0 63.00000000 40 OK ERR ERR
2408 0 1 1 -64.00000000 -3 OK ERR ERR
2409 0 1 0 -64.00000000 1 ERR OK ERR
2410 0 1 1 -64.00000000 -21 OK ERR ERR
2411 0 1 0 -64.00000000 14 ERR OK ERR
2412 0 1 1 -64.00000000 -20 OK ERR ERR
2413 0 1 1 -64.00000000 -18 OK ERR ERR
2414 1 0 0 63.00000000 19 OK ERR ERR
2415 1 0 0 63.00000000 11 OK ERR ERR
2416 0 1 0 -64.00000000 20 ERR OK ERR
2417 1 0 1 63.00000000 -32 ERR OK ERR
2418 1 0 1 63.00000000 -3 ERR OK ERR
2419 0 1 0 -64.00000000 26 ERR OK ERR
2420 0 1 0 -64.00000000 14 ERR OK ERR
2421 0 1 1 -64.00000000 -49 OK ERR ERR
2422 1 0 0 63.00000000 47 OK ERR ERR
2423 1 0 0 63.00000000 11 OK ERR ERR
2424 0 1 0 -64.00000000 14 ERR OK ERR
2425 0 1 0 -64.00000000 16 ERR OK ERR
2426 1 0 0 63.00000000 28 OK ERR ERR
2427 1 0 1 63.00000000 -25 ERR OK ERR
2428 1 0 0 63.00000000 13 OK ERR ERR
2429 1 0 1 63.00000000 -14 ERR OK ERR
2430 1 0 0 63.00000000 40 OK ERR ERR
2431 0 1 0 -64.00000000 23 ERR OK ERR
2432 1 0 0 63.00000000 37 OK ERR ERR
2433 0 1 0 -64.00000000 20 ERR OK ERR
2434 1 0 1 63.00000000 -34 ERR OK ERR
2435 0 1 1 -64.00000000 -47 OK ERR ERR
2436 0 1 1 -64.00000000 -38 OK ERR ERR
2437 1 0 0 63.00000000 36 OK ERR ERR
2438 0 1 1 -64.00000000 -47 OK ERR ERR
2439 0 1 1 -64.00000000 -9 OK ERR ERR
2440 1 0 0 63.00000000 9 OK ERR ERR
2441 0 1 1 -64.00000000 -37 OK ERR ERR
2442 1 0 0 63.00000000 36 OK ERR ERR
2443 1 0 0 63.00000000 49 OK ERR ERR
2444 0 1 1 -64.00000000 -16 OK ERR ERR
2445 0 1 1 -64.00000000 -32 OK ERR ERR
2446 0 1 1 -64.00000000 -57 OK ERR ERR
2447 1 0 0 63.00000000 38 OK ERR ERR
2448 0 1 1 -64.00000000 -20 OK ERR ERR
2449 1 0 1 63.00000000 -52 ERR OK ERR
2450 0 1 1 -64.00000000 -45 OK ERR ERR
2451 1 0 1 63.00000000 -64 ERR OK ERR
2452 1 0 0 63.00000000 29 OK ERR ERR
2453 0 1 0 -64.00000000 24 ERR OK ERR
2454 0 1 0 -64.00000000 62 ERR OK ERR
2455 1 0 1 63.00000000 -29 ERR OK ERR
2456 1 0 0 63.00000000 61 OK ERR ERR
2457 1 0 0 63.00000000 63 OK ERR ERR
2458 0 1 0 -64.00000000 41 ERR OK ERR
2459 1 0 0 63.00000000 58 OK ERR ERR
2460 0 1 0 -64.00000000 40 ERR OK ERR
2461 1 0 0 63.00000000 63 OK ERR ERR
2462 1 0 1 63.00000000 -47 ERR OK ERR
2463 1 0 1 63.00000000 -42 ERR OK ERR
2464 0 1 1 -64.00000000 -47 OK ERR ERR
2465 0 1 0 -64.00000000 41 ERR OK ERR
2466 0 1 0 -64.00000000 47 ERR OK ERR
2467 0 1 1 -64.00000000 -64 OK ERR ERR
2468 0 1 0 -64.00000000 59 ERR OK ERR
2469 1 0 0 63.00000000 61 OK ERR ERR
2470 0 1 1 -64.00000000 -42 OK ERR ERR
2471 0 1 0 -64.00000000 59 ERR OK ERR
2472 0 1 0 -64.00000000 48 ERR OK ERR
2473 1 0 0 63.00000000 63 OK ERR ERR
2474 1 0 0 63.00000000 52 OK ERR ERR
2475 1 0 0 63.00000000 43 OK ERR ERR
2476 0 1 1 -64.00000000 -40 OK ERR ERR
2477 1 0 0 63.00000000 62 OK ERR ERR
2478 0 1 1 -64.00000000 -64 OK ERR ERR
2479 0 1 1 -64.00000000 -11 OK ERR ERR
2480 0 1 1 -64.00000000 -45 OK ERR ERR
2481 0 1 1 -64.00000000 -40 OK ERR ERR
2482 1 0 0 63.00000000 21 OK ERR ERR
2483 1 0 0 63.00000000 11 OK ERR ERR
2484 0 1 1 -64.00000000 -64 OK ERR ERR
2485 1 0 0 63.00000000 13 OK ERR ERR
2486 0 1 1 -64.00000000 -61 OK ERR ERR
2487 0 1 0 -64.00000000 63 ERR OK ERR
2488 0 1 1 -64.00000000 -38 OK ERR ERR
2489 1 0 0 63.00000000 39 OK ERR ERR
2490 1 0 1 63.00000000 -64 ERR OK ERR
2491 1 0 0 63.00000000 50 OK ERR ERR
2492 1 0 0 63.00000000 58 OK ERR ERR
2493 0 1 0 -64.00000000 25 ERR OK ERR
2494 0 1 1 -64.00000000 -52 OK ERR ERR
2495 0 1 1 -64.00000000 -58 OK ERR ERR
2496 0 1 0 -64.00000000 63 ERR OK ERR
2497 1 0 0 63.00000000 50 OK ERR ERR
2498 1 0 0 63.00000000 38 OK ERR ERR
2499 0 1 0 -64.00000000 63 ERR OK ERR
2500 0 1 0 -64.00000000 63 ERR OK ERR
2501 0 1 1 -64.00000000 -64 OK ERR ERR
2502 1 0 1 63.00000000 -25 ERR OK ERR
2503 0 1 1 -64.00000000 -13 OK ERR ERR
2504 0 1 1 -64.00000000 -36 OK ERR ERR
2505 0 1 0 -64.00000000 0 ERR OK ERR
2506 0 1 1 -64.00000000 -47 OK ERR ERR
2507 0 1 1 -64.00000000 -29 OK ERR ERR
2508 1 0 0 63.00000000 35 OK ERR ERR
2509 0 1 1 -64.00000000 -42 OK ERR ERR
2510 0 1 1 -64.00000000 -12 OK ERR ERR
2511 0 1 1 -64.00000000 -28 OK ERR ERR
2512 0 1 1 -64.00000000 -48 OK ERR ERR
2513 0 1 1 -64.00000000 -52 OK ERR ERR
2514 0 1 1 -64.00000000 -39 OK ERR ERR
2515 0 1 1 -64.00000000 -31 OK ERR ERR
2516 0 1 1 -64.00000000 -25 OK ERR ERR
2517 0 1 0 -64.00000000 0 ERR OK ERR
2518 0 1 1 -64.00000000 -21 OK ERR ERR
2519 0 1 0 -64.00000000 0 ERR OK ERR
2520 1 0 1 63.00000000 -15 ERR OK ERR
2521 0 1 1 -64.00000000 -20 OK ERR ERR
2522 1 0 0 63.00000000 40 OK ERR ERR
2523 1 0 0 63.00000000 6 OK ERR ERR
2524 0 1 1 -64.00000000 -8 OK ERR ERR
2525 1 0 0 63.00000000 0 OK ERR ERR
2526 1 0 0 63.00000000 39 OK ERR ERR
2527 0 1 0 -64.00000000 19 ERR OK ERR
2528 1 0 0 63.00000000 15 OK ERR ERR
2529 0 1 1 -64.00000000 -29 OK ERR ERR
2530 0 1 0 -64.00000000 19 ERR OK ERR
2531 1 0 0 63.00000000 15 OK ERR ERR
2532 1 0 0 63.00000000 35 OK ERR ERR
2533 0 1 1 -64.00000000 -16 OK ERR ERR
2534 1 0 0 63.00000000 39 OK ERR ERR
2535 0 1 0 -64.00000000 7 ERR OK ERR
2536 0 1 1 -64.00000000 -24 OK ERR ERR
2537 0 1 0 -64.00000000 0 ERR OK ERR
2538 0 1 1 -64.00000000 -32 OK ERR ERR
2539 1 0 0 63.00000000 0 OK ERR ERR
2540 0 1 0 -64.00000000 37 ERR OK ERR
2541 0 1 1 -64.00000000 -48 OK ERR ERR
2542 0 1 1 -64.00000000 -38 OK ERR ERR
2543 0 1 0 -64.00000000 63 ERR OK ERR
2544 1 0 0 63.00000000 16 OK ERR ERR
2545 1 0 0 63.00000000 63 OK ERR ERR
2546 1 0 1 63.00000000 -64 ERR OK ERR
2547 1 0 0 63.00000000 22 OK ERR ERR
2548 1 0 1 63.00000000 -36 ERR OK ERR
2549 1 0 0 63.00000000 25 OK ERR ERR
2550 0 1 1 -64.00000000 -32 OK ERR ERR
2551 0 1 1 -64.00000000 -46 OK ERR ERR
2552 0 1 1 -64.00000000 -46 OK ERR ERR
2553 1 0 0 63.00000000 53 OK ERR ERR
2554 1 0 1 63.00000000 -56 ERR OK ERR
2555 0 1 1 -64.00000000 -64 OK ERR ERR
2556 1 0 0 63.00000000 25 OK ERR ERR
2557 1 0 0 63.00000000 40 OK ERR ERR
2558 0 1 0 -64.00000000 63 ERR OK ERR
2559 0 1 0 -64.00000000 11 ERR OK ERR
2560 0 1 1 -64.00000000 -43 OK ERR ERR
2561 0 1 0 -64.00000000 18 ERR OK ERR
2562 0 1 0 -64.00000000 6 ERR OK ERR
2563 1 0 1 63.00000000 -64 ERR OK ERR
2564 1 0 0 63.00000000 63 OK ERR ERR
2565 1 0 0 63.00000000 63 OK ERR ERR
2566 0 1 1 -64.00000000 -14 OK ERR ERR
2567 0 1 1 -64.00000000 -25 OK ERR ERR
2568 0 1 0 -64.00000000 20 ERR OK ERR
2569 1 0 0 63.00000000 44 OK ERR ERR
2570 0 1 1 -64.00000000 -64 OK ERR ERR
2571 1 0 1 63.00000000 -26 ERR OK ERR
2572 0 1 1 -64.00000000 -46 OK ERR ERR
2573 1 0 0 63.00000000 5 OK ERR ERR
2574 0 1 1 -64.00000000 -25 OK ERR ERR
2575 0 1 1 -64.00000000 -25 OK ERR ERR
2576 0 1 0 -64.00000000 63 ERR OK ERR
2577 0 1 0 -64.00000000 63 ERR OK ERR
2578 0 1 1 -64.00000000 -64 OK ERR ERR
2579 1 0 1 63.00000000 -14 ERR OK ERR
2580 1 0 0 63.00000000 46 OK ERR ERR
2581 0 1 1 -64.00000000 -23 OK ERR ERR
2582 1 0 0 63.00000000 51 OK ERR ERR
2583 0 1 1 -64.00000000 -45 OK ERR ERR
2584 0 1 1 -64.00000000 -41 OK ERR ERR
2585 1 0 0 63.00000000 33 OK ERR ERR
2586 1 0 0 63.00000000 5 OK ERR ERR
2587 1 0 0 63.00000000 31 OK ERR ERR
2588 0 1 1 -64.00000000 -31 OK ERR ERR
2589 0 1 1 -64.00000000 -37 OK ERR ERR
2590 0 1 0 -64.00000000 13 ERR OK ERR
2591 1 0 1 63.00000000 -9 ERR OK ERR
2592 0 1 0 -64.00000000 15 ERR OK ERR
2593 1 0 0 63.00000000 31 OK ERR ERR
2594 0 1 1 -64.00000000 -23 OK ERR ERR
2595 0 1 1 -64.00000000 -26 OK ERR ERR
2596 0 1 1 -64.00000000 -29 OK ERR ERR
2597 0 1 0 -64.00000000 5 ERR OK ERR
2598 1 0 0 63.00000000 11 OK ERR ERR
2599 0 1 0 -64.00000000 15 ERR OK ERR
2600 1 0 1 63.00000000 -13 ERR OK ERR
2601 0 1 0 -64.00000000 9 ERR OK ERR
2602 1 0 0 63.00000000 21 OK ERR ERR
2603 0 1 1 -64.00000000 -14 OK ERR ERR
2604 0 1 0 -64.00000000 11 ERR OK ERR
2605 0 1 0 -64.00000000 23 ERR OK ERR
2606 0 1 0 -64.00000000 15 ERR OK ERR
